law_name,content,opinions
[2125788] 아동복지법 일부개정법률안(이수진의원 등 10인),"제안이유 및 주요내용 현행법에서 국가와 지방자치단체는 보호대상아동의 위탁보호 종료 또는 아동복지시설 퇴소 이후의 자립을 지원하기 위하여 주거ㆍ생활ㆍ교육ㆍ취업 등의 지원조치를 하고 있음. 그런데 위탁보호 종료 또는 아동복지시설 퇴소 이후 홀로 자립하는 경우 불안과 고립감 등 심리적ㆍ정서적으로 매우 취약한 상황이며, 약물, 음주, 흡연 및 도박 등 건강을 해치는 중독에 노출되기 쉬운 환경에 놓여있어 지원을 강화할 필요가 있다는 의견이 있음. 이에 국가와 지방자치단체가 보호대상아동의 위탁보호 종료 또는 아동복지시설 퇴소 이후에 이들이 건강하게 자립할 수 있도록 심리상담 및 약물 오용ㆍ남용 등 중독 예방ㆍ치료ㆍ재활을 지원하도록 명시하여 보다 안정적인 자립지원을 하고자 함(안 제38조제1항제1호의3 및 제1호의4 신설).","['반대합니다.', '반대합니다.', '결사반대 합니다15', '이 법안 반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다', '강력히 반대합니다. 11', '격렬히 반대합니다. 10', '반대한다. 반대한다. 9', '8 반대합니다.']"
[2125786] 노인복지법 일부개정법률안(이수진의원 등 10인),"제안이유 및 주요내용 우리나라의 인구 고령화는 매우 빠르게 진행되어 2000년에 65세 노인인구가 전체의 7.3%를 차지하는 고령화 사회, 2017년에는 14.2%로 고령사회에 진입하였음. 노인인구 비중은 지속적으로 증가해 2022년 말 기준 전체인구의 17.5%를 차지하게 되었고, 이러한 추세가 지속될 경우 2025년에는 전체인구의 20.6%가 65세 이상 노인인구가 되는 초고령사회가 될 것으로 예상되고 있음. 노인인구 증가로 인해 의료 및 돌봄서비스는 물론 재해와 안전사고를 예방하고, 대응하는 서비스의 필요성과 수요가 늘고 있음. 이에 정부는 독거노인과 장애인을 대상으로 화재 및 질병 등 응급상황 대응을 위해 댁내장비를 설치하여 상시 모니터링하고, 대처할 수 있도록 지원하는 ‘응급안전안심서비스’를 제공하고 있음. 이에 ‘응급안전안심서비스’의 법적 근거를 마련하고, 대상도 노인가구로 확대하여 더 많은 노인이 서비스를 이용할 수 있도록 하고자 함(안 제27조의5 신설).","['감시 반대합니다!', '반대합니다', '반대합니다 287', '반대합니다.', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '절대 반대합니다', '반대입니다.', '반대합니다', '반대합니다', '반대', '반대합니다', '반대합니다', '반대요반대반대반대한다고 반대반대한다고 반대반대한다고', '반대합니다! 261', '반대합니다', '반대합니다', '반대한다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.', '반대', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다 245', '반대합니다 244', '반대합니다', '반대', '반대합니다', '노인복지법개정안 반대합니다.  극렬하게.', '노인복지법개정안 반대합니다', '반대합니다 반대합니다', '반대합니다', '결사반대합니다', '반대합니다.', '반대합니다.', '절대 반대합니다.', '반대', '반대합니다', '절대반대', '반대합니다', '반대합니다', '반대', '반대합니다.', '절대 반대합니다.', '절대 반대합니다!', '반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '절대반대', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대', '반대합니다.', '반대-그만들좀 해라!! 국개 쓰레기들아!', '213.반대합니다.', '반대합니다', '절대 반대합니다', '반대합니다', '반대합니다', '무조건 반대합니다!', '반대합니다', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '절대반대합니다', '법안 반대합니다', '반대합니다', '201 반대합니다', '이 법안을  반대합니다', '199 반대합니다', '반대합니다', '절대 반대합니다', '반대 합니다', '반대합니다', '반대합니다', '반대', '반대', '반대합니다', '반대합니다', '반대합니다 노인개정법', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다', '반대합니다', '반대', '반대합니다', '적극 반대표명합니다.', '반대.', '반대합니다', '반대합니다.', '반대', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '절대 반대합니다', '절대 반대 합니다.', '반대합니다', '이 법안에 반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '법안반대', '[2125786] 법안 반대 합니다.!!', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '이 법안 반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '수진아 반대한다', '146 반대합니다', '절대적으로 반대합니다  145', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '절대반대 합니다', '반대', '반대합니다', '반대합니다137', '반대한다', '반대합니다', '반대합니다', '반대합니다.', '반대', '결사반대합니다.국회해산', '반대', '법안을 반대합니다', '반대합니다', '강력히 반대합니다', '반대합니다.', '반대합니다', '악법이므로 절대적으로 반대한다!!!', '반대합니다', '반대합니다', '반대합니다 121', '반대합니다', '반대', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '강력반대합니다', '반대합니다', '반대', '반대합니다', '반대합니다 정말 반대합니다', '반대합니다 108', '절대 반대합니다', '반대합니다 반대', '노인가구로 확대 반대합니다.', '반대합니다.', '반대합니다', '반대합니다 !!!!', '반대합니다', '반대합니다', '반대합니다.99', '반대합니다', '절대반대', '반대합니다.96', '반대합니다.', '반대한다.', '강력히 반대', '반대합니다', '절대반대', '절대반대', '반대합니다.', '반대합니다.', '반대합니다 87', '반대 86', '반대합니다', '반대합니다', '강력히 반대합니다!', '반대합니다', '절대 반대', '반대합니다.', '절대 반대 합니다', '반대합니다.', '반대합니다', '절대반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다.', '반대합니다.!', '반대 :이런 법안 올리는 그 자체가 범죄 행위', '반대', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다', '반대합니다', '반대합니다', '반대', '반대합니다', '반대', '반대', '반대합니다.', '반대한다', '반대합니다', '반대', '반대합니다', '반대합니다.', '반대합니다.', '반대합니다', '절대반대합니다', '반대합니다. 48', '반대', '반대합니다.', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다. 반대합니다', '결사반대', '반대합니다 38', '강력반대합니다', '강력반대합니다', '강력반대합니다', '강력반대합니다', '강력반대합니다', '노인복지법 일부개정법률안', '반대합니다.', '반대합니다', '반대', '반대합니다.', '반대합니다 27', '절대 반대', '반대합니다', '반대 합니다.24', '반대합니다', '반대합니다', '반대합니다', '절대 반대합니다!', '반대', '반대합니다', '강력히 반대합니다', '반대합니다.', '반대 합니다', '강력 반대 14', '적극 반대한다. 13', '반대합니다.', '반대입니다 11', '반대합니다. 10', '매우 반대한다 9', '반대합니다. 8', '반대합니다. 07', '강력히 반대합니다. 6', '결사 반대합니다. 5', '반대합니다', '반대 3', '반대합니다', '1 반대한다']"
[2125761] 노인복지법 일부개정법률안(김민석의원 등 20인),"제안이유 및 주요내용 현행 법령상 경로당은 노인여가복지시설에 해당되어 국가 또는 지방자치단체가 양곡구입비, 냉난방 비용을 예산의 범위 내에서 전부 또는 일부 보조할 수 있도록 하고 있음. 그러나 각 경로당의 지역적 여건 및 재정 상황에 따라 식사 제공의 여부 및 제공 형태 등이 상이하게 운영되어, 경로당 급식 지원을 전국적으로 확대하는 데 어려움을 겪고 있음. 더욱이, 급식지원에 필요한 인건비에 대해 현행 법령에서 다루고 있지 않아 상당수의 경로당이 급식지원 인력에 대해 자원봉사에 의존하고 있는 상황임. 이에 국가 또는 지방자치단체가 예산의 범위 내에서 경로당이 주5일 점심식사를 제공할 수 있도록 필요한 주ㆍ부식비 및 인건비 등에 대해 전부 또는 일부를 지원할 수 있도록 함으로써, 사회복지안전망을 강화하고 어르신의 일상을 두텁게 보호하고자 함(안 제37조의2제3항 신설).","['반대합니다.', '반대합니다.', '결사반대 합니다13', '이 법안 반대합니다', '반대합니다', '10 반대한다', '반대합니다. 9', '강력 반대 8', '반대입니다 7', '6 반대합니다.']"
[2125760] 노인복지법 일부개정법률안(김성주의원 등 25인),"제안이유 및 주요내용 현행법은 국가 또는 지방자치단체가 경로당에 양곡구입비 및 냉난방 비용을 보조할 수 있도록 규정하고 있으나, 이 이외의 운영비용은 보조금 관리에 관한 법률에 따라 지방이양사업으로 분류되면서 지방자치단체가 전액 부담하고 있음. 이에 따라 지방자치단체의 재정 상태에 따라 충분한 운영비용이 보조되지 않는 경우가 발생함. 특히, 전국 대다수 경로당이 밑반찬 등 부식 구입에 필요한 비용을 지원받지 못해 경로당 구성원들이 별도 비용을 각출해 부식을 구입하는 사례가 빈번히 발생하고 있으며, 비용 부담으로 급식을 포기하는 사례도 있음. 한편 충청북도 제천시의 경우 전국 최초로 경로당 점심제공지원사업을 시행하고 있으며, 해당 사업은 만족도 조사에서 긍정적 평가가 97.5%로 매우 높게 나타났음. 이에 국가 또는 지방자치단체가 부식 구입과 취사에 필요한 연료비를 보조할 수 있도록 해 어르신의 결식을 예방하고 노인복지 증진에 기여하고자 함(안 제37조의2제3항 신설).","['반대합니다.', '반대합니다.', '결사반대 합니다 4', '반대합니다', '2 반대한다', '반대합니다']"
[2125757] 노인복지법 일부개정법률안(박상혁의원 등 20인),"제안이유 및 주요내용 현행법은 국가 또는 지방자치단체가 경로당에 양곡구입비 및 냉난방 비용을 보조할 수 있도록 규정하고 있으나, 부식구입비와 취사용 연료비는 지원대상에서 빠져있음. 경로당은 어르신들의 모임과 소통의 공간을 제공해줄 뿐만 아니라 공동으로 식사를 할 수 있다는 점에서 노인복지에 매우 중요한 역할을 하고 있음. 그런데, 전국 대다수 경로당이 양곡 외에 밑반찬 등 부식 구입을 위한 비용은 지원을 받지 못해 어르신들이 별도로 부식을 구입해야 하기 때문에 경제적 부담이 발생하고 있으며, 나아가 이러한 비용 부담으로 인해 급식을 포기하는 사례까지 발생하고 있음. 이에 국가 또는 지방자치단체가 예산의 범위 내에서 경로당에 대해 공동급식 및 주5일 점심식사 제공을 위해 양곡구입비 및 냉난방비용 외에 부식 구입과 취사에 필요한 연료비를 추가적으로 보조할 수 있도록 하여 노인복지 증진에 기여하고자 함(안 제37조의2제1항 및 제2항).","['반대합니다.', '반대합니다.', '결사반대 합니다 4', '반대합니다', '2 반대한다', '반대합니다']"
[2125653] 노인복지법 일부개정법률안(신현영의원 등 10인),"제안이유 및 주요내용 초고령 사회로 가면서 만성질환 유병률이 높아지고 있고, 복합질환이 많은 고령자들이 진료과 중심의 분절된 의료 시스템으로 인해 의료이용에 어려움이 있음. 다약제 복용 문제 등 과잉의료이용을 줄이고, 복합질병에 대한 통합적ㆍ포괄적 접근을 위해서는 환자를 위한 담당 주치의가 맞춤진료를 하는 것이 필요하다는 의견이 제기되고 있음. 특히 환자 개개인의 특성에 맞는 세심한 건강관리와 질병의 예방ㆍ치료가 가능해지며, 중복 의료비 지출 방지로 건강보험 재정 절감에도 긍정적인 영향을 미칠 수 있어, 제도 도입의 필요성이 높아지고 있음. 또한, 주치의 제도를 통해 일차의료가 활성화되면, 경증 질환임에도 불구하고 대형병원으로 몰리는 쏠림현상도 완화할 수 있을 것으로 기대됨. 이에 노인의 건강 증진과 효율적인 질병의 관리를 위하여 노인 주치의 제도를 도입하려는 것임(안 제27조의5 신설).","['반대합니다.', '반대합니다', '반대한다', '반대합니다.', '반대합니다.', '반대합니다.', '반대합니다', '반대합니다 225', '반대합니다', '반대합니다', '절대 반대! 노인통제 악용 소지 악법 절대 반대!', '반대합니다', '반대', '반대합니다', '반대합니다.', '강력히 반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다 202', '반대합니다 201', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.197', '반대합니다.', '반대합니다.', '뺨', '반대합니다.', '반대합니다.', '반대 191', '강력히 반대합니다!', '반대합니다', '반대합니다', '반대합니다', '절대반대 합니다', '절대반대 합니다.', '반대합니다', '반대합니다', '반대합니다', '반대', '반대', '반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대한다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.', '반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대 합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다 155', '반대합니다', '반대합니다', '절대 반대 한다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대 합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '악법이므로 반대합니다!    141', '반대합니다', '이 법안을  반대합니다', '반대 합니다', '반대합니다', '반대합니다', '절대반대135', '반대합니다', '반대합니다', '반대합니다', '지나친 간섭으로 인한 의료독재체제 반대합니다.', '반대합니다', '반대합니다.', '반대합니다.', '반대합니다', '반대합니다', '절대 반대합니다.', '반대합니다', '반대합니다', '반대합니다', '법안반대', '반대', '[2125653] 법안 반대 합니다.!!', '반대합니다', '반대합니다', '반대 116', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '악법을 반대합니다', '절대 반대 합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다 104', '반대합니다 정말 반대합니다', '반대합니다', '반대합니다.불법 발의자 신현영, 용혜인(기본소득당) , 조오섭의원등10인 세비 축내지 마시고 국고에 환수하고,   대한민국 국민이기를 포기했으니 식구들 데리고 자격상실 떠나세요.', '절대반대', '반대합니다', '반대합니다', '강력히 반대합니다', '반대합니다', '악법이므로  절대적으로  반대한다!!!', '2125653. 법안을 강력히 반대합니다', '반대합니다!', '92)반대!!!삭제금지!캡쳐함!--92', '반대', '반대합니다', '반대합니다', '반대 합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다. 84', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '병원, 의사, 진료여부 등 의료행위 선택은 본인이 각자 알아서 할 일입니다.', '무조건반대합니다', '반대합니다', '반대합니다.', '반대합니다 75', '반대합니다.', '반대합니다', '반대합니다 삭제하지마세요 72', '노인구속악법 반대합니다.', '반대.', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다 !', '반대합니다.', '반대', '반대합니다', '절대 반대합니다', '반대합니다', '결사반대', '개수작 그만 부려라. 결사반대!!!', '52.반대합니다', '악법 결사 반대한다 51', '입법 반대합니다 50', '법안 반대합니다. 49', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.  42', '반대합니다.', '반대', '반대합니다.39', '반대', '반대합니다', '반대 합니다.36', '절대반대합니다', '반대합니다', '반대한다', '반대합니다', '반대합니다. 반대합니다', '반대합니다', '절대반대 합니다', '반대합니다', '반대합니다.', '절대반대합니다', '절대 반대', '반대합니다', '절대반대 악법반대', '반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다18', '반대합니다', '입법을 반대합니다.', '절대 반대합니다 15', '반대합니다', '반대', '반대합니다', '반대 11', '찬성합니다.', '9 반대한다', '반대한다. 반대한다. 8', '적극 반대 7', '반대합니다. 6', '강력하게 반대 5', '매우 강력히 반대합니다. 4', '결사 반대 빠꾸시켜라 3', '반대입니다 2', '1 반대합니다.']"
[2125637] 장애인복지법 일부개정법률안(이성만의원 등 10인),"제안이유 및 주요내용 현행법에 따르면 누구든지 장애인학대 및 장애인 대상 성범죄를 알게 된 때에는 수사기관에 신고할 수 있고, 사회복지시설의 장 등은 그 직무상 학대 및 성범죄를 알게 된 때에는 지체 없이 수사기관에 신고하여야 함. 그런데 「아동학대범죄의 처벌 등에 관한 특례법」은 아동학대범죄를 알게 된 경우나 그 의심이 있는 경우에 수사기관 등에 신고할 수 있도록 규정하고 있고, 장애인학대 및 성범죄를 조기 발견하여 범죄를 예방할 필요가 있다는 지적이 제기됨. 이에 장애인학대 및 성범죄를 알게 된 경우뿐만 아니라 의심할만한 상당한 이유가 있는 경우도 신고의무에 포함하여 장애인학대 및 성범죄를 조기에 발견하여 범죄를 예방하려는 것임(안 제59조의4).","['법률개정반대', '반대', '결사반대 합니다 4', '반대합니다', '2 반대한다', '[삭제]이 의견은 사용자에 의해 삭제되었습니다.']"
[2125453] 아동복지법 일부개정법률안(양경숙의원 등 10인),"제안이유 및 주요내용 현행법에 따르면 국가와 지방자치단체는 보호대상아동의 위탁보호 종료 또는 아동복지시설 퇴소 이후의 자립을 지원하기 위하여 주거ㆍ생활ㆍ교육ㆍ취업 등의 지원을 하고, 실태조사를 실시하고 있음. 그러나 보호조치가 종료되거나 아동복지시설을 퇴소한 아동 중 일부는 심리적인 고립감과 우울감을 겪고 있고, 이들에 대한 실태조사가 3년마다 실시되고 있어 시의성 있는 현황 파악 및 조치가 이루어지지 아니한다는 지적이 있음. 이에 보호가 종료된 아동에 대한 심리상담 지원을 추가하여 국가나 지자체의 책임을 강화하고, 자립지원, 생활 및 정서적ㆍ신체적 건강 등에 대한 실태조사를 1년 주기로 단축하여, 아동의 안정적인 자립을 지원하고자 함(안 제38조제1항 및 제38조의2제1항).","['반대합니다.', '반대합니다.', '무조건반대', '2 반대한다', '찬성합니다']"
[2125451] 장애인복지법 일부개정법률안(김예지의원 등 10인),"제안이유 및 주요내용 현행법은 장애인의 자립능력을 향상하고 학대피해장애인이 자립할 수 있도록 장애동료간 상담, 피해장애인의 사후관리, 장애인자립생활지원센터ㆍ장애인권익옹호기관ㆍ피해장애인 쉼터의 설치 등에 관한 사항을 규정하고 있음. 그런데 현행법문 일부가 자립생활 실현이라는 제도의 목적을 충분히 반영하고 있지 못하거나 장애인을 지원정책의 수동적 객체로만 표현하고 있다는 지적이 제기됨. 한편, 피해장애인의 자립을 보다 효과적으로 지원하기 위하여 장애인권익옹호기관과 장애인자립생활지원센터 간 연계 강화 및 피해장애인 쉼터에 대한 성과평가 도입이 필요하다는 의견이 대두되고 있음. 이에 해당 법문을 수정하여 장애인 자립지원 제도와 정책의 목적이 장애인의 자기결정에 의한 자립생활 실현임을 명확히 하려는 것임. 또한, 장애인권익옹호기관이 피해장애인의 사후관리를 위하여 장애인자립생활지원센터와 연계하도록 하고, 피해장애인 쉼터에 대하여도 성과평가를 도입하여 학대피해장애인의 자립지원이 보다 원활하고 효과적으로 시행될 수 있도록 하려는 것임(안 제56조, 제59조의10, 제59조의12, 제59조의13, 제59조의17 및 제90조).","['반대합니다.', '반대합니다.', '적극반대', '법률개정반대', '반대', '찬성합니다. 이법안 반드시 이루기를...', '[삭제]이 의견은 사용자에 의해 삭제되었습니다.']"
[2125262] 아동복지법 일부개정법률안(한정애의원 등 13인),"제안이유 및 주요내용 지방자치단체는 「아동복지법」 제22조에 따라 아동학대의 예방ㆍ방지 및 피해아동의 보호 등을 위하여 아동학대 신고ㆍ접수 및 현장조사 등을 실시함. 그리고 현장조사 결과 등을 근거로 신체적ㆍ정서적 학대 등 아동학대 사례의 판단을 내린 후 그 결과를 같은 법 제28조의2에 따라 아동통합정보시스템에 입력ㆍ관리하여야 하며, 아동학대로 판단한 경우에는 입력ㆍ관리하는 정보에 아동학대행위자의 명단도 포함됨. 그런데 같은 법에서는 아동통합정보시스템에 입력ㆍ관리하는 정보의 보존기한에 관하여 따로 정하고 있지 않음. 이에 「아동학대처벌법」에 따른 아동학대 범죄에 이르지 않았음에도 영구적으로 정보를 보관하는 것은 권익의 과도한 침해라는 지적이 있음. 한편, 「아동복지법」 에 따른 아동학대행위자(지방자치단체에서 아동학대 사례판단한 경우 그 가해자)를 전부 「아동학대처벌법」 에 따른 아동학대행위자(아동학대 범죄를 행한 자)로 볼 수 없음에도, 「아동학대처벌법」에 따른 범죄자와 동일한 용어를 사용함으로써 범죄자가 아님에도 범죄자로 혼동되거나 불필요한 낙인효과를 초래하는 등의 문제도 제기되고 있음. 이에 아동통합정보시스템에 입력ㆍ관리하는 정보의 보존기간을 정하기 위한 위임 근거규정을 두고(안 제28조의2제7항 신설), 「아동학대처벌법」에 따른 범죄자와 혼동하지 않도록 아동학대행위자의 명칭을 변경함으로써(안 제3조제8의2호 신설 등), 과도한 권익 침해와 불필요한 혼선과 낙인 효과 등을 방지하려는 것임.","['반대합니다.', '반대합니다.', '절대반대', '반대합니다', '반대한다', '반대한다', '반대한다', '반대한다', '반대한다', '결사반대 합니다8']"
[2125788] 아동복지법 일부개정법률안(이수진의원 등 10인),"제안이유 및 주요내용 현행법에서 국가와 지방자치단체는 보호대상아동의 위탁보호 종료 또는 아동복지시설 퇴소 이후의 자립을 지원하기 위하여 주거ㆍ생활ㆍ교육ㆍ취업 등의 지원조치를 하고 있음. 그런데 위탁보호 종료 또는 아동복지시설 퇴소 이후 홀로 자립하는 경우 불안과 고립감 등 심리적ㆍ정서적으로 매우 취약한 상황이며, 약물, 음주, 흡연 및 도박 등 건강을 해치는 중독에 노출되기 쉬운 환경에 놓여있어 지원을 강화할 필요가 있다는 의견이 있음. 이에 국가와 지방자치단체가 보호대상아동의 위탁보호 종료 또는 아동복지시설 퇴소 이후에 이들이 건강하게 자립할 수 있도록 심리상담 및 약물 오용ㆍ남용 등 중독 예방ㆍ치료ㆍ재활을 지원하도록 명시하여 보다 안정적인 자립지원을 하고자 함(안 제38조제1항제1호의3 및 제1호의4 신설).","['반대합니다.', '반대합니다.', '결사반대 합니다15', '이 법안 반대합니다', '[비공개]이 의견은 사용자에 의해 비공개 처리되었습니다.', '반대합니다', '강력히 반대합니다. 11', '격렬히 반대합니다. 10', '반대한다. 반대한다. 9', '8 반대합니다.']"
