law_name,content,opinions
[1918207] 노인복지법 일부개정법률안(윤후덕의원 등 12인),"■ 제안이유 및 주요내용 2015년 1월 현행법을 개정하여 임대형과 분양형의 노인복지주택 중 분양형을 폐지하고 임대형만 유지하였고, 경과규정을 두어 기존의 분양형 노인복지주택에 대해서는 노인복지주택으로 보도록 하는 등 사실상 분양형 임대주택을 노인복지시설에서 제외하였음. 또한, 2015년 7월 「지방세법」을 개정하여 분양형 노인복지주택을 「건축법」 등의 주택(공동주택)으로 보아 1∼3%의 세율을 적용하고 있으나 이를 명확히 규정할 필요가 있음. 한편, 2008년 8월 4일 전의 노인복지주택은 주택처럼 양도·임대가 가능하나, 「건축법」에서는 분양형 노인복지주택을 노유자시설로 규정하고 있어 정상적인 재산권 형성과 행사에 제약을 받고 있는 실정임. 따라서 2008년 8월 4일 전에 분양된 노인복지주택에 대하여 건축관계법령 등의 규정에도 불구하고 일정 요건을 갖춰 신청할 경우 공동주택으로 용도를 변경할 수 있도록 함으로써 주택소유자의 재산권 등을 보호하려는 것임(안 법률 제13102호 부칙 제2조의2 신설).",의견 없음
[1918172] 장애인복지법 일부개정법률안(박덕흠의원 등 10인),"■ 제안이유 청각장애인과 언어장애인은 의료서비스의 이용과정에서 의료진과의 의사소통이 어렵고, 의사가 잘못 전달되는 경우 치명적인 상황이 발생할 수도 있어 의료기관에서 청각장애인과 언어장애인을 대상으로 하는 수화통역서비스가 절실함. 하지만 국립의료기관 중 청각장애인과 언어장애인을 대상으로 수화통역서비스를 제공하는 의료기관이 없고, 종합병원급 의료기관 중에서도 부산성모병원이 유일하게 수화통역서비스를 제공할 뿐임. 또한, 한국농아인협회가 수화통역서비스를 제공하고 있으나 협회의 업무과다 및 특정 농아인에 대한 지속적인 서비스 제공이 어려워서 청각장애인과 언어장애인의 경우 의료서비스 이용에 제약이 심각한 실정임. 따라서 청각장애인과 언어장애인이 의료서비스를 원활히 이용할 수 있도록 국·공립 의료기관에 수화통역사를 배치하도록 하고, 그 밖의 의료기관은 수화통역서비스를 제공할 수 있도록 함으로써 청각장애인과 언어장애인이 원활한 의료서비스를 받을 수 있도록 하여 장애인의 복지를 증진하려는 것임. ■ 주요내용 공공보건의료기관 중 대통령령으로 정하는 의료기관은 청각장애인과 언어장애인이 의료서비스를 이용하는 과정에서 의사소통을 원활히 할 수 있도록 수화통역사를 배치하도록 하고, 그 밖의 의료기관은 수화통역서비스를 제공할 수 있도록 함(안 제36조의2 신설).",의견 없음
[1918171] 노인복지법 일부개정법률안(박덕흠의원 등 10인),"제안이유 65세 이상 노인들은 대부분은 치과, 안과？이(耳)과 관련 질환으로 일상생활에 고통을 겪고 있음. 특히 치과의 보철, 이과의 보청기 등의 경우에는 「국민건강보험법」상 보험급여 대상에서 제외되고 있어 경제여건이 어려운 노인들은 치료를 제대로 받지 못해 정상적인 삶을 영위하지 못하고 있음. 따라서 65세 이상의 노인들이 치과의 보철, 보청기 구입, 백내장의 수술 등을 희망할 경우 국가 및 지방자치단체가 이에 따른 비용을 지원하여 노인복지를 확대하려는 것임. 주요내용 국가 또는 지방자치단체는 노인의 기능향상 및 일상생활의 편의증진을 위하여 65세 이상의 자에 대하여 치과의 보철, 보청기의 구입비용 및 백내장의 치료비용을 지원하도록 함(안 제30조의2 신설).",의견 없음
[1918169] 노인복지법 일부개정법률안(황주홍의원 등 10인),"■ 제안이유 및 주요내용 2015년 3월 국가인권위원회는 홀로 사는 노인의 인권보호와 돌봄서비스의 지속성을 제고하기 위하여 노인돌봄기본서비스의 지원 대상 선정기준과 이의 지속가능성을 위하여 종사자의 처우를 개선하도록 권고한 바 있음. 현재 홀로 사는 노인을 위한 ‘노인돌봄 기본서비스’를 실시하고 있으나 지원대상자 선정 과정에서 지방자치단체별로 예산을 먼저 교부하고 이에 따라 교부된 예산 범위에서 지원대상자를 선정하다 보니 지방자치단체별로 개인 당 지원수준이 다르게 나타나는 문제점이 있음. 또한, ‘노인돌봄 기본서비스’ 제공인력인 서비스관리자와 독거노인생활관리사의 처우가 매우 열악함에 따라 이직율이 약 23%정도이며 이는 돌봄서비스의 질적 저하와 직결된다는 점에서 이들의 처우를 개선할 필요가 있음. 따라서 ‘노인돌봄 기본서비스’를 실시할 때 지원대상자를 선정한 후 그에 따라 예산을 교부하고, 노인돌봄 제공인력의 처우를 개선함으로써 서비스 지원대상자에게 균등한 서비스를 제공하고, 지원인력의 고용불안을 해소하려는 것임(안 제27조의2제2항 및 제27조의3 신설).",의견 없음
[1918022] 노인복지법 일부개정법률안(우원식의원 등 10인),"노인복지주택은 노인의 주거안정을 지원하기 위하여 1989년 최초 도입하여 1994년 임대형 유료노인복지주택을 신설하였으며, 1998년에는 분양형 노인복지주택제도를 도입하여 노인에게 유료로 분양 또는 임대 등을 통하여 주거의 편의·생활지도·상담 및 일상생활에 필요한 편의를 제공하였음. 그러나 노인복지주택의 사업시행자는 건설부지 및 부대시설의 기준완화와 조세감면 등 각종 혜택을 받아 경제적 이득을 실현한 반면, 정책대상가구인 노인가구는 탈법적 매매·양도·입주 행위로 인한 재산권행사에 많은 불편을 겪었음. 이에 2008년 8월 4일 전에 분양되어 미신고된 노인복지주택에 대해서는 건축관계법령 등의 규정에도 불구하고 공부상 공동주택으로 용도를 변경할 수 있도록 함으로써 부당한 재산권 침해를 막고 서민의 주거안정에 기여하고자 하려는 것임(안 법률 제13102호 노인복지법 일부개정법률 부칙 제2조제2항·제3항·제4항 신설).",의견 없음
[1918020] 장애인복지법 일부개정법률안(김성주의원 등 16인),"■ 제안이유 장애인과 함께 생활하는 가족 구성원은 장애인에 대한 양육 부담으로 인하여 경제적, 심리적, 사회적 어려움을 겪고 있으며, 이에 대한 국가 및 지방자치단체 차원의 제도적 대책이 마련될 필요가 있음. 그러나 기존의 「장애인복지법」에는 장애인과 함께 생활하는 가족에 대한 지원 규정이 미비하여, 장애인 가족에 대한 정책은 한시적이거나 일부 지방자치단체의 자치조례에 의해 제한적으로 시행되고 있음. 「장애아동 복지지원법」 및 「발달장애인 권리보장 및 지원에 관한 법률」에서도 장애인 가족을 지원하기 위한 조항이 규정되어 있으나, 장애인 복지 사업에 대한 모법이라 할 수 있는 「장애인복지법」에 해당 사항이 규정되어 있지 않기 때문에 체계적이고 효율적인 장애인 가족지원 사업을 추진하는 데 어려움이 발생되고 있음. 특히 대부분의 장애인 복지 예산 및 장애인복지시설이 「장애인복지법」에 근거하여 편성되고, 설치·운영되고 있는 현실을 고려해 볼 때, 장애인 가족지원 사업 또는 서비스 제공기관 역시 모법인 「장애인복지법」에 그 근거가 규정될 필요가 있음. 장애인 가족지원에 관한 사업을 효과적으로 추진하기 위한 근거를 마련하기 위하여  「장애인복지법」 개정을 제안하게 된 것임. ■ 주요내용 가. 국가와 지방자치단체는 장애인과 그 가족구성원이 안정적인 가정생활과 사회생활을 유지할 수 있도록 종합적인 장애인 가족 지원 시책을 강구하도록 함(안 제56조의2 신설). 나. 국가와 지방자치단체는 장애인 가족을 위하여 정보 제공, 상담, 심리치료, 휴식 지원 등의 사업을 실시할 수 있도록 함(안 제56조의3 신설). 다. 장애인가족지원 사업을 효과적으로 수행하기 위하여 보건복지부장관은 중앙장애인가족지원센터를, 시·도지사는 지역장애인가족지원센터를 각각 설치·운영하도록 함(안 제56조의4 신설). 라. 장애인 지역사회재활시설에 장애인 가족을 지원하는 시설을 추가함(안 제58조제1항제2호).",의견 없음
[1917828] 장애인복지법 일부개정법률안(정부),"제안이유 장애인이 장애인 등록 기준에 맞지 아니하게 되는 경우 등에 장애인등록증의 반환을 명령한 후 그 명령을 위반하면 과태료를 부과하던 것을,  장애인 등록의 적정성 확보를 위하여 먼저 장애인 등록을 취소한 후 장애인등록증의 반환을 명령하고 그 명령을 위반하면 과태료를 부과하는 것으로 바꾸고, 장애수당의 대상자격 적정성 확보를 위하여 장애수당을 받으려는 사람의 장애 정도에 대하여 심사를 할 수 있도록 하는 한편, 장애인복지시설에의 취업 등을 제한하는 대상의 범위를 성범죄자 외에도 장애인을 대상으로 한 살인의 죄 등으로 형 또는 치료감호를 선고받아 확정된 사람으로 확대하고, 특별시장 등이 학대 피해장애인 쉼터를 운영할 수 있도록 하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선？보완하려는 것임. 주요내용 가. 장애인 등록 취소(안 제32조, 안 제32조의3 신설) 1) 현재는 장애인이 장애인 등록기준에 맞지 아니하게 되거나 사망한 경우에는 장애인 등록 취소 없이 장애인등록증 반환 명령과 명령 위반 시 과태료 부과만을 규정하고 있음. 2) 장애인등록증을 받은 사람이 장애인 등록기준에 맞지 아니하게 되거나 사망한 경우에는 장애인등록증 반환을 명령하기 전에 장애인 등록을 취소하도록 함. 나. 장애수당 신청인의 장애 정도 심사(안 제49조제3항 및 제4항 신설) 1) 현재 장애수당은 장애인의 장애 정도 등을 고려하여 장애수당을 지급할 수 있도록 하고 있을 뿐 달리 장애 정도를 심사할 수 있는 규정이 없음. 2) 국가와 지방자치단체는 장애수당을 받으려는 사람의 장애 정도에 대하여 심사를 할 수 있으며, 이를 거부ㆍ방해 또는 기피하는 경우에는 장애수당을 지급하지 아니할 수 있도록 함. 다. 장애인복지시설에의 취업 등 제한 대상 확대(안 제59조의3) 장애인복지시설에서의 장애인학대를 예방하기 위하여 장애인복지시설의 운영이나 장애인복지시설에의 취업 등을 제한하는 대상을 현재 성범죄자 외에도 장애인을 대상으로 하는 살인, 상해, 유기 등의 장애인학대관련범죄를 저지른 사람도 포함하도록 함. 라. 피해장애인 쉼터의 설치？운영(안 제59조의11 신설) 1) 장애인학대로 피해를 입은 장애인에 대한 사후보호체계가 부족하여 장애인학대 사건 발생 이후 피해를 입은 장애인이 장애인복지시설에 수용되거나 방치되는 문제가 있음. 2) 특별시장 등은 장애인학대로 피해를 입은 장애인의 임시 보호 및 사회복귀 지원을 위하여 피해장애인 쉼터를 설치？운영할 수 있도록 함.",의견 없음
[1918675] 아동복지법 일부개정법률안(황인자의원 등 10인),"최근 우리사회에 다양한 형태의 가족이 점차 증가하고 있는 추세임. 일례로 지난 2010년 159만 가구였던 한부모가족은 2015년에는 약 178만3천 가구로 증가하였고, 2010년 12만명에 불과하던 다문화가족 자녀수는 2015년에는 약 20만8천명까지 증가하였음. 한부모가족이나 다문화가족 외에 입양가족, 재혼가족, 동거가족, 새터민가족, 장애인가족 등 다양한 형태의 가족이 우리사회를 이루고 있음에도 불구하고 대중매체나 사회에서는 이러한 가족을 비정상적인 가정으로 여기고 차별하는 의식이 일반화되어 있고 그 가족에 속한 아동 또한 차별이나 부정적 인식의 대상에서 벗어나기 어려운 실정임. 이에 현행법상의 차별금지 사유에 가족의 형태를 추가하여 아동이 자신이 속한 가족의 형태로 인하여 차별 받지 않도록 하려는 취지임(안 제2조제1항 및 제4조제5항).","['반대합니다.', '반대합니다.', '반대입니다.', '반대', '반대 입니다', '아동복지법절대반대', '반대합니다.  절대반대입니다', '안된다니까요.반대입니다.', '강력반대', '반대합니다', '강력반대', '안되반대', '아동복지법 일부개정법률안 반대합니다.!!', '반대합니다', '반대합니다', '반대합니다', '반대합니다.  절대반대입니다', '반대합니다', '안된다니까요.반대입니다.', '강력반대', '아동복지법절대반대', '반대', '반대합니다', '강력반대', '반대합니다', '반대합니다', '절대반대', '아동복지법일부개정법률안반대!!!', '결사반대합니다', '적극 반대.', '아동복지법 개정법률안 반대!', '반대합니다반대합니다', '결사반대입니다', '아동복지법 일부개정법률안 반대합니다.!', '절대 반대', '반대', '반대합니다', '반대 결사반대', '반대합니다반대합니다', '반대반대 절대 반대 합니다.', '아동법 강력반대', '절대반대', '적극 반대합니다', '반대합니다', '절대 반대합니다.', '정말정말있을수없는일입니다', '반대합니다', '반대합니다.  절대반대입니다', '반대합니다', '반대합니다반대합니다', '강럭히 반대합니다', '결사반대합니다', '반대합니다. 이법안', '절대반대', '반대합니다반대', '정상적인가정은지원없고동거만혜택반대반대', '반대합니다', '결사반대합니다', '아동복지법 일부개정법률안 반대합니다.!!', '반대반대 절대 반대 합니다.', '적극 반대합니다', '아동복지법절대반대', '반대합니다', '반대합니다', '정말정말있을수없는일입니다', '아동복지법 개정반대', '절대로 반대합니다', '반대', '반대합니다', '반대합니다반대합니다', '반대합니다. 안 될 말입니다.', '반대', '반대합니다', '반대합니다', '안돼요 안돼', '반대합니다반대합니다', '결사반대합니다', '반대합니다', '반대합니다', '아동복지법 일부개정법률안 반대합니다.!', '반대합니다.  절대반대입니다', '안된다니까요.반대입니다.', '강력히반대합니다', '반대합니다!', '반대합니다v', '반대', '반대합니다', '결사반대입니다', '반대합니다', '강력히 절대 절대반대합니다', '절대반대합니다', '반대합니다반대합니다', '반대', '절대반대합니다？？', '아동복지법절대반대', '아동복지개정법안반대', '절대반대', '반대합니다.', '반대 결사반대', '절대 반대', '반대합니다반대합니다v', '반대반대 절대 반대 합니다.', '아동법 강력반대', '결사반대합니다', '반대합니다', '반대합니다', '개정법률안 절대 반대합니다!!', '반대합니다.  절대반대입니다', '아동복지법 일부개정법률안 반대합니다.', '강력히반대합니다', '반대합니다', '아동복지법 일부개정안법률안 반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대', '반대', '절대 반대합니다.', '아동복지법 개정반대', '반대합니다', '반대', '반대!!절대', '아동복지법 일부개정법률안 반대합니다.', '반대반대 절대 반대 합니다.', '반대합니다', '반대', '정말로반대', '결사 반대', '반대합니다', '반대합니다.  절대반대입니다', '결사반대합니다', '반대합니다', '절대적으로 반대합니다', '반대', '정말정말있을수없는일입니다', '아동복지법절대반대', '결사반대', '반대합니다', '반대합니다', '반대합니다', '절대반대', '적극 반대합니다', '말도안돼', '아동복지법 일부개정법률안 반대합니다.!!', '반대 반대 절대 강력히 반대 합니다', '반대합니다', '반대반대 절대 반대 합니다.', '반대', '반대합니다', '아동복지법 일부개정안은 악법입니다. 절대 반대입니다.', '강력반대', '절대 반대합니다.', '절대 반대', '반대합니다', '반대', '&amp&#59;lt반대&amp&#59;gt불필요한 법안 강력히 반대합니다!', '반대합니다', '반대입니다', '반대합니다.  절대반대입니다', '반대합니다!', '말도안돼', '반대입니다 반대요', '가정이깨지고동거만하자는법안반대', '반대합니다', '아동복지법일부개정법률안반대!!!', '반대합니다', '반대합니다', '반대합니다', '절대반대', '아동복지법절대반대', '반대합니다', '아동복지법 일부개정법률안 반대합니다.!!', '절대반대', '이 악법에 반대합니다.', '아동복지법 개정반대', '절대 개정하면 안됩니다', '반대반대반대', '반대합니다', '반대합니다', '이 법안 반대.', '반대합니다.  절대반대입니다', '제발 하지 말아 주세요 반대 합니다!!', '강력히반대합니다', '반대합니다', '반대반대반대', '반대 반대 절대 강력히 반대 합니다', '반대합니다', '반대반대 절대 반대 합니다.', '반대', '강력반대', '절대반대', '적극 반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '아동복지법절대반대', '아동복지법 일부개정법률안 반대합니다.!!', '반대반대반대', '결사반대', '반대', '절대반대', '절대반대함', '아동복지법 일부개정법률안 반대합니다.', '반대합니다', '반대합니다', '반대합니다.  절대반대입니다', '반대합니다', '아동복지법 개정반대']"
[1918660] 아동복지법 일부개정법률안(신의진의원 등 15인),"■ 제안이유 보건복지부가 발표한 「2014년도 전국아동학대현황보고서」에 따르면 2014년 아동학대 사례는 10,027건이고 그 중 사망한 아동은 17명에 이르고 있는 등 우리 사회의 아동학대가 심각한 수준에 이르고 있는 상황임. 또한 최근 연이어 발생하고 있는 아동학대 사건으로 인하여 아동학대에 대한 국민들의 관심과 염려가 높고, 이에 대한 체계적 대책 마련이 시급하다는 의견이 대두되고 있음. 그러나 현행법은 아동에 대한 보편적인 복지를 위한 법률이고, 「아동학대범죄의 처벌 등에 관한 특례법」은 아동학대 범죄에 대한 처벌과 피해아동 및 학대행위자에 대한 조치를 중심으로 하고 있어 이러한 체계하에서는 피해아동의 학대 피해에 대한 후유증 회복이나 건강한 성장을 위한 체계적 지원이 부족한 실정임. 이에 피해아동에 대한 법률조력 및 의료지원, 아동학대에 대한 통합적 대응을 위한 아동복지진흥원의 설립, 아동학대 예방교육의 보편적 실시 등을 통하여 아동학대를 예방하고 피해아동에 대한 지원을 강화함으로써 아동의 권익을 보다 보장하려는 것임. ■ 주요내용 가. 현행 법률의 제명을 「아동복지법」에서 「아동의 복지증진과 학대 피해아동의 보호 및 지원에 관한 법률」로 변경함. 나. 아동학대 신고의무자의 자격 취득 시험에 아동학대 예방 및 신고의무와 관련된 내용을 포함하도록 하여 아동학대 예방 및 신고의무 교육의 실효성을 제고하도록 함(안 제26조제1항). 다. 아동학대 예방에 대한 사회의 인식 제고를 위하여 국가기관, 공공기관, 일정 규모 이상의 근로자를 고용하는 사업주 등에 연 1회 이상 아동학대 예방교육을 실시하도록 함(안 제26조의2 신설) 라. 아동학대가 발생하는 경우 관련기관 간 신속하게 정보를 공유하여 피해아동을 보호할 수 있도록 지방자치단체, 사법기관, 아동학대 전담의료기관 등으로 하여금 국가아동학대정보시스템상의 피해아동에 관한 정보를 요청할 수 있도록 함(안 제28조의2). 마. 아동학대에 대한 소송대리 등 법률지원과 아동학대 전담의료기관의 지정 등을 통하여 피해아동에 대한 지원이 보다 전문화 될 수 있도록 함(안 제29조의6 및 제29조의7 신설 등). 바. 아동학대에 대한 통합적 대응 업무를 수행하는 아동복지진흥원을 설립하고, 현재 위탁하여 운영하고 있는 중앙아동보호전문기관을 폐지함(현행 제45조제1항 삭제 및 안 제44조의2 신설). 사. 교육부장관은 교육현장에서 장기결석 학생 등 학대 가능성이 있는 아동의 신속한 발견과 보호 조치를 할 수 있도록 학생등 보호를 위한 기관을 설치·운영할 수 있음(안 제45조의2 신설). 아. 아동학대 예방관련 법인 및 단체의 아동의 권익 옹호와 학대 예방활동에 대하여 재정적 지원이 이루어 질 수 있도록 함(안 제58조의2 신설). 자. 보건복지부장관은 아동학대 예방정책의 추진 실태와 피해아동에 대한 지원 현황에 대한 연차보고서를 국회 소관 상임위원회에 제출하도록 함(안 제65조의2 신설).",['피해 아동뿐 아니라 피해가족과 형제의 심리상담도 지원되나요?']
[1918210] 장애인복지법 일부개정법률안(황주홍의원 등 10인),"제안이유 및 주요내용 현행법은 누구든지 장애인학대를 알게 된 때에는 수사기관에 신고할 수 있으며 장애인복지시설의 운영자와 해당 시설의 종사자가 그 직무상 장애인학대를 알게 된 때에는 즉시 수사기관에 신고하도록 장애인학대의 신고에 대하여 규정하고 있음. 그러나 여전히 장애인학대가 잇따라 발생하여 사회적 문제가 되고 있으므로 장애인학대와 관련한 일반인의 관심을 환기하고, 장애인에 대한 적절한 보호조치를 신속히 취하기 위해서는 적극적으로 장애인학대 신고를 유도할 수 있는 정책 마련이 필요한 상황임. 이에 장애인복지시설 종사자 등의 신고의무자가 아닌 사람이 장애인학대를 신고한 경우 포상금을 지급할 수 있도록 함으로써 장애인학대 신고를 보다 활성화하고 장애인의 권익 보호에 기여하려는 것임(안 제81조의2 신설).",의견 없음
[1918207] 노인복지법 일부개정법률안(윤후덕의원 등 12인),"■ 제안이유 및 주요내용 2015년 1월 현행법을 개정하여 임대형과 분양형의 노인복지주택 중 분양형을 폐지하고 임대형만 유지하였고, 경과규정을 두어 기존의 분양형 노인복지주택에 대해서는 노인복지주택으로 보도록 하는 등 사실상 분양형 임대주택을 노인복지시설에서 제외하였음. 또한, 2015년 7월 「지방세법」을 개정하여 분양형 노인복지주택을 「건축법」 등의 주택(공동주택)으로 보아 1∼3%의 세율을 적용하고 있으나 이를 명확히 규정할 필요가 있음. 한편, 2008년 8월 4일 전의 노인복지주택은 주택처럼 양도·임대가 가능하나, 「건축법」에서는 분양형 노인복지주택을 노유자시설로 규정하고 있어 정상적인 재산권 형성과 행사에 제약을 받고 있는 실정임. 따라서 2008년 8월 4일 전에 분양된 노인복지주택에 대하여 건축관계법령 등의 규정에도 불구하고 일정 요건을 갖춰 신청할 경우 공동주택으로 용도를 변경할 수 있도록 함으로써 주택소유자의 재산권 등을 보호하려는 것임(안 법률 제13102호 부칙 제2조의2 신설).",의견 없음
[1918172] 장애인복지법 일부개정법률안(박덕흠의원 등 10인),"■ 제안이유 청각장애인과 언어장애인은 의료서비스의 이용과정에서 의료진과의 의사소통이 어렵고, 의사가 잘못 전달되는 경우 치명적인 상황이 발생할 수도 있어 의료기관에서 청각장애인과 언어장애인을 대상으로 하는 수화통역서비스가 절실함. 하지만 국립의료기관 중 청각장애인과 언어장애인을 대상으로 수화통역서비스를 제공하는 의료기관이 없고, 종합병원급 의료기관 중에서도 부산성모병원이 유일하게 수화통역서비스를 제공할 뿐임. 또한, 한국농아인협회가 수화통역서비스를 제공하고 있으나 협회의 업무과다 및 특정 농아인에 대한 지속적인 서비스 제공이 어려워서 청각장애인과 언어장애인의 경우 의료서비스 이용에 제약이 심각한 실정임. 따라서 청각장애인과 언어장애인이 의료서비스를 원활히 이용할 수 있도록 국·공립 의료기관에 수화통역사를 배치하도록 하고, 그 밖의 의료기관은 수화통역서비스를 제공할 수 있도록 함으로써 청각장애인과 언어장애인이 원활한 의료서비스를 받을 수 있도록 하여 장애인의 복지를 증진하려는 것임. ■ 주요내용 공공보건의료기관 중 대통령령으로 정하는 의료기관은 청각장애인과 언어장애인이 의료서비스를 이용하는 과정에서 의사소통을 원활히 할 수 있도록 수화통역사를 배치하도록 하고, 그 밖의 의료기관은 수화통역서비스를 제공할 수 있도록 함(안 제36조의2 신설).",의견 없음
[1918171] 노인복지법 일부개정법률안(박덕흠의원 등 10인),"제안이유 65세 이상 노인들은 대부분은 치과, 안과？이(耳)과 관련 질환으로 일상생활에 고통을 겪고 있음. 특히 치과의 보철, 이과의 보청기 등의 경우에는 「국민건강보험법」상 보험급여 대상에서 제외되고 있어 경제여건이 어려운 노인들은 치료를 제대로 받지 못해 정상적인 삶을 영위하지 못하고 있음. 따라서 65세 이상의 노인들이 치과의 보철, 보청기 구입, 백내장의 수술 등을 희망할 경우 국가 및 지방자치단체가 이에 따른 비용을 지원하여 노인복지를 확대하려는 것임. 주요내용 국가 또는 지방자치단체는 노인의 기능향상 및 일상생활의 편의증진을 위하여 65세 이상의 자에 대하여 치과의 보철, 보청기의 구입비용 및 백내장의 치료비용을 지원하도록 함(안 제30조의2 신설).",의견 없음
[1918169] 노인복지법 일부개정법률안(황주홍의원 등 10인),"■ 제안이유 및 주요내용 2015년 3월 국가인권위원회는 홀로 사는 노인의 인권보호와 돌봄서비스의 지속성을 제고하기 위하여 노인돌봄기본서비스의 지원 대상 선정기준과 이의 지속가능성을 위하여 종사자의 처우를 개선하도록 권고한 바 있음. 현재 홀로 사는 노인을 위한 ‘노인돌봄 기본서비스’를 실시하고 있으나 지원대상자 선정 과정에서 지방자치단체별로 예산을 먼저 교부하고 이에 따라 교부된 예산 범위에서 지원대상자를 선정하다 보니 지방자치단체별로 개인 당 지원수준이 다르게 나타나는 문제점이 있음. 또한, ‘노인돌봄 기본서비스’ 제공인력인 서비스관리자와 독거노인생활관리사의 처우가 매우 열악함에 따라 이직율이 약 23%정도이며 이는 돌봄서비스의 질적 저하와 직결된다는 점에서 이들의 처우를 개선할 필요가 있음. 따라서 ‘노인돌봄 기본서비스’를 실시할 때 지원대상자를 선정한 후 그에 따라 예산을 교부하고, 노인돌봄 제공인력의 처우를 개선함으로써 서비스 지원대상자에게 균등한 서비스를 제공하고, 지원인력의 고용불안을 해소하려는 것임(안 제27조의2제2항 및 제27조의3 신설).",의견 없음
[1918022] 노인복지법 일부개정법률안(우원식의원 등 10인),"노인복지주택은 노인의 주거안정을 지원하기 위하여 1989년 최초 도입하여 1994년 임대형 유료노인복지주택을 신설하였으며, 1998년에는 분양형 노인복지주택제도를 도입하여 노인에게 유료로 분양 또는 임대 등을 통하여 주거의 편의·생활지도·상담 및 일상생활에 필요한 편의를 제공하였음. 그러나 노인복지주택의 사업시행자는 건설부지 및 부대시설의 기준완화와 조세감면 등 각종 혜택을 받아 경제적 이득을 실현한 반면, 정책대상가구인 노인가구는 탈법적 매매·양도·입주 행위로 인한 재산권행사에 많은 불편을 겪었음. 이에 2008년 8월 4일 전에 분양되어 미신고된 노인복지주택에 대해서는 건축관계법령 등의 규정에도 불구하고 공부상 공동주택으로 용도를 변경할 수 있도록 함으로써 부당한 재산권 침해를 막고 서민의 주거안정에 기여하고자 하려는 것임(안 법률 제13102호 노인복지법 일부개정법률 부칙 제2조제2항·제3항·제4항 신설).",의견 없음
[1918020] 장애인복지법 일부개정법률안(김성주의원 등 16인),"■ 제안이유 장애인과 함께 생활하는 가족 구성원은 장애인에 대한 양육 부담으로 인하여 경제적, 심리적, 사회적 어려움을 겪고 있으며, 이에 대한 국가 및 지방자치단체 차원의 제도적 대책이 마련될 필요가 있음. 그러나 기존의 「장애인복지법」에는 장애인과 함께 생활하는 가족에 대한 지원 규정이 미비하여, 장애인 가족에 대한 정책은 한시적이거나 일부 지방자치단체의 자치조례에 의해 제한적으로 시행되고 있음. 「장애아동 복지지원법」 및 「발달장애인 권리보장 및 지원에 관한 법률」에서도 장애인 가족을 지원하기 위한 조항이 규정되어 있으나, 장애인 복지 사업에 대한 모법이라 할 수 있는 「장애인복지법」에 해당 사항이 규정되어 있지 않기 때문에 체계적이고 효율적인 장애인 가족지원 사업을 추진하는 데 어려움이 발생되고 있음. 특히 대부분의 장애인 복지 예산 및 장애인복지시설이 「장애인복지법」에 근거하여 편성되고, 설치·운영되고 있는 현실을 고려해 볼 때, 장애인 가족지원 사업 또는 서비스 제공기관 역시 모법인 「장애인복지법」에 그 근거가 규정될 필요가 있음. 장애인 가족지원에 관한 사업을 효과적으로 추진하기 위한 근거를 마련하기 위하여  「장애인복지법」 개정을 제안하게 된 것임. ■ 주요내용 가. 국가와 지방자치단체는 장애인과 그 가족구성원이 안정적인 가정생활과 사회생활을 유지할 수 있도록 종합적인 장애인 가족 지원 시책을 강구하도록 함(안 제56조의2 신설). 나. 국가와 지방자치단체는 장애인 가족을 위하여 정보 제공, 상담, 심리치료, 휴식 지원 등의 사업을 실시할 수 있도록 함(안 제56조의3 신설). 다. 장애인가족지원 사업을 효과적으로 수행하기 위하여 보건복지부장관은 중앙장애인가족지원센터를, 시·도지사는 지역장애인가족지원센터를 각각 설치·운영하도록 함(안 제56조의4 신설). 라. 장애인 지역사회재활시설에 장애인 가족을 지원하는 시설을 추가함(안 제58조제1항제2호).",의견 없음
